ogrenci_id,yas,egitim_durumu,kurs_turu,kurs_suresi_hafta,kayitli_oldugu_hafta_sayisi,haftalik_ders_saati,toplam_ders_saati,devamsizlik_saati,devamsizlik_orani,ust_uste_devamsizlik_sayisi,toplam_ucret,odenen_tutar,kalan_borc,taksit_sayisi,son_odeme_gecikme_gun_sayisi,odeme_yontemi,son_giristen_beri_gun_sayisi,son_30_gun_giris_sayisi,son_30_gun_ai_etkilesim_sayisi,tamamlanan_odev_orani,memnuniyet_skoru,is_churn
3401,20,Mezun,İngilizce,16,2,4,8,2,0.25,0,24000,21119,2881,2,8,Kredi Kartı,9,12,5,0.5058885937918217,3.3,0
3402,40,Çalışan,İngilizce,16,4,4,16,1,0.0625,1,36000,22949,13051,9,19,Kredi Kartı,1,5,5,0.6935490174115801,4.4,0
3403,43,Üniversite,Siber Güvenlik,24,13,8,104,18,0.1731,3,36000,36000,0,2,38,Kredi Kartı,36,11,6,1.0,4.2,0
3404,22,Lise,Web Geliştirme,24,20,6,120,58,0.4833,1,12000,9825,2175,6,13,Kredi Kartı,60,13,7,0.6752749375038457,4.6,1
3405,41,Çalışan,İngilizce,16,12,4,48,20,0.4167,1,18000,11546,6454,6,25,Kredi Kartı,39,14,3,1.0,3.7,0
3406,34,Lise,Siber Güvenlik,24,13,8,104,4,0.0385,0,36000,36000,0,2,26,Havale,37,9,4,0.6002860735166193,3.2,0
3407,36,Üniversite,Veri Bilimi,24,4,8,32,5,0.1562,0,12000,8052,3948,6,33,Kredi Kartı,37,9,5,0.8044172813248992,5.0,0
3408,36,Mezun,İngilizce,16,7,4,28,2,0.0714,1,30000,12574,17426,2,28,Kredi Kartı,0,13,2,0.7676961929809124,2.9,0
3409,42,Üniversite,Veri Bilimi,24,23,8,184,46,0.25,0,36000,30700,5300,3,31,Kredi Kartı,47,13,6,0.6667832737906619,4.6,0
3410,38,Lise,İngilizce,16,7,4,28,11,0.3929,0,30000,30000,0,12,40,Elden,17,11,7,0.6657956405591164,4.6,0
3411,29,Çalışan,Yapay Zeka,24,23,8,184,108,0.587,1,30000,7993,22007,2,44,Kredi Kartı,34,12,5,0.4786989509115187,4.3,0
3412,42,Mezun,Siber Güvenlik,24,2,8,16,0,0.0,0,36000,19230,16770,2,4,Kredi Kartı,6,8,2,0.8168878349983554,3.6,0
3413,26,Çalışan,Siber Güvenlik,24,21,8,168,63,0.375,0,30000,15680,14320,3,3,Kredi Kartı,43,8,2,0.9359986224891698,3.9,0
3414,18,Üniversite,Yapay Zeka,24,18,8,144,31,0.2153,2,24000,7947,16053,9,22,Havale,41,10,6,0.18391910072778436,3.2,1
3415,35,Lise,Web Geliştirme,24,21,6,126,19,0.1508,1,12000,6953,5047,2,20,Havale,21,13,7,0.8886078045429449,2.3,0
3416,38,Mezun,Siber Güvenlik,24,6,8,48,2,0.0417,0,30000,13631,16369,3,32,Kredi Kartı,52,11,6,0.46064623462426807,3.4,0
3417,21,Mezun,Veri Bilimi,24,16,8,128,69,0.5391,2,36000,27188,8812,9,40,Kredi Kartı,24,9,4,0.9238203650561193,3.6,0
3418,27,Üniversite,Siber Güvenlik,24,3,8,24,0,0.0,0,24000,18563,5437,2,23,Kredi Kartı,41,9,5,0.4777171335161379,2.7,0
3419,42,Çalışan,Web Geliştirme,24,22,6,132,17,0.1288,0,24000,16433,7567,3,15,Havale,22,11,7,0.7399463669627414,2.8,0
3420,24,Üniversite,Veri Bilimi,24,15,8,120,34,0.2833,5,24000,16866,7134,9,31,Kredi Kartı,8,8,0,0.3094873763104063,3.1,1
3421,39,Üniversite,Veri Bilimi,24,21,8,168,51,0.3036,2,36000,36000,0,6,18,Elden,26,11,7,0.5365273741413698,3.8,0
3422,40,Lise,Yapay Zeka,24,20,8,160,71,0.4438,1,12000,12000,0,9,25,Kredi Kartı,10,13,5,0.9682488470241518,4.4,0
3423,18,Üniversite,İngilizce,16,10,4,40,2,0.05,4,30000,24065,5935,2,2,Kredi Kartı,50,15,4,0.8289614668088318,3.8,0
3424,34,Üniversite,Yapay Zeka,24,9,8,72,24,0.3333,5,36000,18844,17156,12,34,Kredi Kartı,26,8,7,0.8173063616830143,5.0,0
3425,41,Mezun,İngilizce,16,11,4,44,9,0.2045,0,12000,8638,3362,12,38,Havale,39,12,7,0.6944402354042185,3.5,0
3426,19,Mezun,Yapay Zeka,24,14,8,112,25,0.2232,3,48000,31570,16430,2,17,Havale,27,13,7,0.7403378611324024,3.7,0
3427,43,Çalışan,İngilizce,16,8,4,32,4,0.125,3,48000,39390,8610,2,6,Elden,56,10,2,1.0,4.9,0
3428,28,Lise,Siber Güvenlik,24,12,8,96,24,0.25,0,36000,15435,20565,12,31,Kredi Kartı,17,12,5,0.6717838175416021,3.4,0
3429,26,Lise,Veri Bilimi,24,7,8,56,11,0.1964,2,24000,20072,3928,6,23,Kredi Kartı,35,7,5,0.7034617419562419,3.5,0
3430,24,Lise,İngilizce,16,11,4,44,7,0.1591,0,24000,16092,7908,6,15,Havale,33,15,4,0.9435631692409808,3.6,0
3431,39,Lise,Siber Güvenlik,24,17,8,136,17,0.125,2,30000,18865,11135,6,23,Kredi Kartı,12,11,7,0.6922521580246288,4.5,0
3432,34,Mezun,Web Geliştirme,24,9,6,54,16,0.2963,2,18000,11497,6503,9,3,Havale,54,12,5,0.6116983164075293,3.9,1
3433,34,Mezun,Yapay Zeka,24,22,8,176,0,0.0,0,12000,11843,157,9,44,Kredi Kartı,45,4,3,0.6433375414242921,3.6,0
3434,19,Çalışan,Web Geliştirme,24,23,6,138,26,0.1884,4,36000,36000,0,2,31,Kredi Kartı,51,13,3,0.6613985094620249,4.1,1
3435,23,Üniversite,Siber Güvenlik,24,13,8,104,9,0.0865,3,30000,20386,9614,3,41,Kredi Kartı,29,13,6,0.4609498944650669,3.0,0
3436,31,Üniversite,Web Geliştirme,24,16,6,96,19,0.1979,4,18000,8408,9592,9,33,Havale,27,11,4,0.3444280902715339,4.3,1
3437,23,Üniversite,Web Geliştirme,24,3,6,18,4,0.2222,1,12000,7765,4235,9,18,Kredi Kartı,21,12,4,0.6925945382039855,4.8,0
3438,19,Lise,Siber Güvenlik,24,5,8,40,15,0.375,0,30000,21816,8184,6,13,Havale,23,7,9,0.7796977553345178,4.8,0
3439,18,Mezun,Veri Bilimi,24,23,8,184,62,0.337,3,36000,24854,11146,12,37,Kredi Kartı,46,9,3,0.8867599538995273,3.3,0
3440,27,Çalışan,İngilizce,16,1,4,4,1,0.25,0,24000,16618,7382,6,12,Havale,29,16,5,0.4716750251559527,2.1,0
3441,38,Üniversite,Yapay Zeka,24,1,8,8,2,0.25,1,12000,7269,4731,3,21,Kredi Kartı,44,8,7,1.0,5.0,0
3442,22,Çalışan,İngilizce,16,5,4,20,4,0.2,3,30000,29610,390,9,30,Kredi Kartı,37,10,5,0.29892649351572803,2.8,0
3443,19,Mezun,Yapay Zeka,24,9,8,72,13,0.1806,0,18000,10485,7515,3,43,Elden,19,7,3,0.8677334125727273,3.7,0
3444,39,Lise,İngilizce,16,7,4,28,0,0.0,0,12000,10214,1786,2,43,Kredi Kartı,5,4,3,0.7074835609398211,4.0,0
3445,33,Mezun,Web Geliştirme,24,17,6,102,36,0.3529,1,24000,6538,17462,3,29,Havale,32,8,6,0.6645904800122332,1.9,0
3446,42,Üniversite,Veri Bilimi,24,13,8,104,28,0.2692,0,24000,12201,11799,9,22,Havale,46,16,4,0.4661337917687099,4.2,0
3447,19,Lise,Web Geliştirme,24,15,6,90,39,0.4333,1,24000,17358,6642,12,11,Kredi Kartı,37,16,10,0.6616671065295991,4.5,0
3448,27,Mezun,Veri Bilimi,24,21,8,168,20,0.119,0,36000,23118,12882,3,42,Havale,58,12,7,0.634538346673011,4.1,1
3449,19,Çalışan,Siber Güvenlik,24,8,8,64,29,0.4531,0,24000,22901,1099,3,13,Elden,14,16,2,0.9310938061161367,3.5,1
3450,33,Üniversite,Yapay Zeka,24,8,8,64,12,0.1875,3,36000,25822,10178,6,35,Kredi Kartı,14,15,9,0.5479237036034297,3.4,0
3451,33,Üniversite,Yapay Zeka,24,2,8,16,2,0.125,1,36000,35321,679,9,44,Havale,31,10,4,0.5673225878336793,3.0,0
3452,36,Çalışan,Siber Güvenlik,24,23,8,184,92,0.5,2,30000,23151,6849,6,7,Havale,13,9,5,0.791698684407691,3.9,0
3453,24,Çalışan,İngilizce,16,10,4,40,11,0.275,0,12000,5350,6650,6,23,Kredi Kartı,41,9,3,0.6254862253727425,3.4,0
3454,39,Mezun,Siber Güvenlik,24,5,8,40,21,0.525,2,36000,21667,14333,6,2,Kredi Kartı,60,14,4,0.4808615207118178,1.8,1
3455,29,Üniversite,Siber Güvenlik,24,16,8,128,32,0.25,6,36000,22230,13770,3,13,Kredi Kartı,58,11,5,0.29292677554089824,3.8,1
3456,41,Çalışan,Veri Bilimi,24,19,8,152,56,0.3684,2,24000,23264,736,3,10,Havale,7,15,5,1.0,5.0,0
3457,32,Üniversite,Siber Güvenlik,24,1,8,8,3,0.375,2,24000,14115,9885,3,44,Havale,35,7,5,0.7458699369459282,2.8,0
3458,25,Mezun,Yapay Zeka,24,13,8,104,18,0.1731,0,18000,11085,6915,9,37,Havale,56,10,6,1.0,3.4,0
3459,23,Lise,Web Geliştirme,24,4,6,24,7,0.2917,1,12000,6602,5398,2,27,Kredi Kartı,21,20,7,0.7508158477084392,3.8,1
3460,44,Mezun,Veri Bilimi,24,7,8,56,14,0.25,4,24000,16333,7667,6,22,Kredi Kartı,37,14,3,0.9100022683952707,2.4,0
3461,27,Üniversite,Veri Bilimi,24,1,8,8,3,0.375,3,12000,9756,2244,3,17,Havale,19,4,4,1.0,3.3,0
3462,20,Üniversite,İngilizce,16,2,4,8,0,0.0,0,18000,14855,3145,6,19,Kredi Kartı,23,11,5,0.9199990911992048,4.8,0
3463,36,Üniversite,Web Geliştirme,24,16,6,96,32,0.3333,4,24000,13720,10280,3,32,Havale,20,14,7,1.0,3.2,0
3464,34,Üniversite,Veri Bilimi,24,14,8,112,43,0.3839,0,36000,5386,30614,3,1,Havale,27,9,4,1.0,2.5,0
3465,24,Mezun,Siber Güvenlik,24,5,8,40,4,0.1,2,36000,25882,10118,3,38,Kredi Kartı,48,11,3,0.5084913270893596,3.7,1
3466,38,Çalışan,Veri Bilimi,24,14,8,112,7,0.0625,0,48000,32419,15581,9,36,Kredi Kartı,22,7,4,0.6764784828473125,3.1,0
3467,37,Çalışan,Veri Bilimi,24,17,8,136,0,0.0,0,24000,16516,7484,3,25,Kredi Kartı,23,15,5,0.9838279678899329,4.4,0
3468,43,Üniversite,Veri Bilimi,24,12,8,96,57,0.5938,0,24000,15637,8363,6,1,Havale,53,9,6,0.5613207580243813,4.6,0
3469,21,Mezun,İngilizce,16,4,4,16,1,0.0625,5,36000,26147,9853,6,2,Elden,38,7,3,0.7033922192094609,2.4,0
3470,31,Mezun,Veri Bilimi,24,12,8,96,46,0.4792,3,30000,4382,25618,6,19,Havale,43,9,6,0.6917786718962152,5.0,0
3471,37,Üniversite,Veri Bilimi,24,3,8,24,4,0.1667,0,18000,12356,5644,6,9,Kredi Kartı,22,8,9,0.6898978993885465,2.9,0
3472,39,Lise,İngilizce,16,14,4,56,23,0.4107,2,24000,9636,14364,12,41,Kredi Kartı,3,12,5,0.7758568285931053,3.1,0
3473,32,Mezun,Web Geliştirme,24,21,6,126,41,0.3254,3,36000,34062,1938,3,20,Havale,45,5,3,0.6958009068748597,3.4,0
3474,41,Çalışan,Yapay Zeka,24,21,8,168,101,0.6012,0,12000,8169,3831,3,39,Kredi Kartı,3,10,6,0.5682581785025421,4.5,0
3475,25,Mezun,İngilizce,16,10,4,40,19,0.475,0,18000,8441,9559,12,8,Havale,29,15,2,0.7969566060429263,5.0,0
3476,38,Üniversite,İngilizce,16,2,4,8,2,0.25,1,24000,8507,15493,2,1,Kredi Kartı,47,15,6,0.6750617149716892,3.3,0
3477,32,Mezun,Veri Bilimi,24,21,8,168,46,0.2738,0,36000,15694,20306,9,27,Kredi Kartı,27,12,6,0.9741255169848736,4.2,0
3478,39,Üniversite,Veri Bilimi,24,21,8,168,57,0.3393,2,12000,5872,6128,2,2,Kredi Kartı,30,7,6,0.6693734932732953,4.8,0
3479,37,Çalışan,Yapay Zeka,24,15,8,120,84,0.7,1,30000,19800,10200,6,15,Kredi Kartı,32,12,8,0.8338078958126546,3.1,0
3480,31,Mezun,Veri Bilimi,24,11,8,88,20,0.2273,1,12000,4219,7781,2,3,Havale,49,8,2,0.6514210195823531,3.6,0
3481,44,Lise,Siber Güvenlik,24,10,8,80,0,0.0,0,24000,17051,6949,12,22,Kredi Kartı,18,7,6,0.28256923550451285,4.7,0
3482,26,Çalışan,Veri Bilimi,24,18,8,144,38,0.2639,6,24000,21617,2383,6,29,Elden,52,6,5,0.8315137005549097,4.0,1
3483,25,Üniversite,Veri Bilimi,24,23,8,184,19,0.1033,3,12000,11110,890,3,37,Havale,9,5,6,1.0,3.6,0
3484,43,Çalışan,Siber Güvenlik,24,22,8,176,45,0.2557,2,48000,26590,21410,2,12,Kredi Kartı,24,16,2,0.7340696740585688,3.3,1
3485,43,Üniversite,Yapay Zeka,24,23,8,184,79,0.4293,1,36000,23148,12852,3,5,Kredi Kartı,36,9,8,0.8385759455838265,3.9,1
3486,34,Üniversite,Siber Güvenlik,24,24,8,192,60,0.3125,0,18000,8722,9278,6,9,Havale,12,9,7,0.7378226087850315,2.2,0
3487,19,Üniversite,İngilizce,16,10,4,40,5,0.125,0,12000,4180,7820,3,16,Kredi Kartı,5,9,9,0.6993475260465792,3.5,0
3488,42,Üniversite,Siber Güvenlik,24,21,8,168,31,0.1845,3,18000,9277,8723,3,7,Elden,29,8,3,1.0,3.8,0
3489,41,Lise,Web Geliştirme,24,2,6,12,0,0.0,0,36000,7153,28847,6,8,Havale,22,12,4,0.8674405061582771,3.9,0
3490,20,Mezun,İngilizce,16,7,4,28,13,0.4643,1,12000,1873,10127,3,33,Kredi Kartı,35,9,4,0.6459045907709384,4.0,0
3491,25,Mezun,Veri Bilimi,24,7,8,56,21,0.375,4,18000,13061,4939,2,16,Havale,15,11,1,0.5148008558514872,3.3,0
3492,29,Mezun,İngilizce,16,8,4,32,1,0.0312,1,24000,17117,6883,2,42,Kredi Kartı,7,13,4,1.0,3.9,0
3493,18,Lise,Yapay Zeka,24,7,8,56,38,0.6786,4,12000,11459,541,6,21,Kredi Kartı,15,10,6,0.7421696442908768,3.0,0
3494,27,Mezun,Yapay Zeka,24,23,8,184,33,0.1793,4,18000,18000,0,12,2,Elden,10,8,7,0.9014601004909037,4.1,0
3495,37,Lise,Siber Güvenlik,24,14,8,112,31,0.2768,0,24000,16692,7308,3,40,Kredi Kartı,53,12,4,0.4569784870016136,3.3,1
3496,20,Mezun,İngilizce,16,13,4,52,8,0.1538,5,18000,7456,10544,9,39,Havale,58,10,5,0.2136053993343538,5.0,1
3497,23,Lise,Veri Bilimi,24,24,8,192,57,0.2969,0,36000,14881,21119,2,28,Elden,0,14,8,0.49813743002387806,3.9,0
3498,24,Çalışan,Yapay Zeka,24,2,8,16,4,0.25,5,36000,14038,21962,3,38,Kredi Kartı,21,9,5,0.8392003398656476,2.7,1
3499,37,Mezun,Veri Bilimi,24,2,8,16,0,0.0,0,24000,17111,6889,6,26,Kredi Kartı,17,14,4,0.5709944247248216,3.1,0
3500,40,Mezun,Web Geliştirme,24,23,6,138,60,0.4348,3,24000,11093,12907,3,38,Kredi Kartı,35,15,6,0.45070395063106133,4.6,1
3501,42,Üniversite,Yapay Zeka,24,15,8,120,9,0.075,2,30000,8962,21038,6,39,Kredi Kartı,10,12,4,0.7041275179505861,2.9,0
3502,44,Lise,Siber Güvenlik,24,11,8,88,34,0.3864,1,30000,22657,7343,9,36,Kredi Kartı,19,8,4,0.6885125473065383,1.9,0
3503,35,Üniversite,Web Geliştirme,24,10,6,60,11,0.1833,2,12000,10380,1620,12,2,Havale,9,12,5,0.9094035743655928,4.3,0
3504,28,Çalışan,İngilizce,16,3,4,12,3,0.25,5,12000,5560,6440,2,18,Havale,47,14,6,0.672470561487179,4.6,0
3505,36,Çalışan,Veri Bilimi,24,17,8,136,42,0.3088,4,36000,23089,12911,3,33,Havale,60,8,6,0.9957853164673396,1.7,0
3506,22,Lise,Yapay Zeka,24,9,8,72,18,0.25,2,18000,18000,0,12,13,Kredi Kartı,9,7,3,0.9124412860809892,5.0,0
3507,36,Mezun,Web Geliştirme,24,15,6,90,32,0.3556,2,24000,21199,2801,3,20,Havale,36,12,4,0.513696312073315,3.4,1
3508,28,Mezun,Web Geliştirme,24,14,6,84,8,0.0952,0,30000,12580,17420,6,1,Kredi Kartı,57,14,7,1.0,2.2,1
3509,41,Mezun,Yapay Zeka,24,19,8,152,62,0.4079,3,18000,18000,0,3,9,Kredi Kartı,59,11,3,1.0,3.4,1
3510,29,Lise,İngilizce,16,1,4,4,0,0.0,0,30000,24887,5113,3,41,Kredi Kartı,49,11,2,0.6790622842940535,5.0,0
3511,27,Üniversite,İngilizce,16,6,4,24,1,0.0417,3,36000,36000,0,2,16,Kredi Kartı,21,11,5,0.9396300219601532,1.8,0
3512,25,Üniversite,Siber Güvenlik,24,20,8,160,52,0.325,2,18000,10888,7112,9,1,Elden,10,8,6,1.0,4.0,0
3513,41,Çalışan,İngilizce,16,14,4,56,23,0.4107,0,36000,15710,20290,9,26,Havale,34,14,3,0.8634227806072418,5.0,0
3514,26,Üniversite,Siber Güvenlik,24,17,8,136,37,0.2721,0,12000,7681,4319,3,0,Havale,8,11,8,0.7153843018096339,3.6,1
3515,21,Üniversite,Web Geliştirme,24,16,6,96,47,0.4896,0,36000,10702,25298,9,35,Havale,14,11,10,0.7104032499070101,3.7,0
3516,22,Çalışan,Yapay Zeka,24,20,8,160,11,0.0688,2,30000,25710,4290,3,32,Havale,53,7,2,0.46287589354478165,4.4,0
3517,38,Mezun,İngilizce,16,8,4,32,0,0.0,0,24000,12282,11718,2,21,Kredi Kartı,50,10,4,0.9400872707557424,4.1,0
3518,25,Çalışan,Siber Güvenlik,24,7,8,56,21,0.375,2,18000,13456,4544,9,34,Kredi Kartı,18,12,7,0.8498912730500778,3.2,0
3519,40,Üniversite,Web Geliştirme,24,12,6,72,17,0.2361,0,24000,24000,0,6,33,Havale,36,9,4,0.6156007714071575,4.4,0
3520,26,Lise,İngilizce,16,1,4,4,1,0.25,1,36000,19010,16990,3,17,Kredi Kartı,5,14,5,0.4297158958278546,4.7,0
3521,32,Çalışan,Veri Bilimi,24,12,8,96,3,0.0312,0,24000,15598,8402,3,35,Elden,35,8,6,0.3919770388061583,2.1,0
3522,32,Üniversite,Web Geliştirme,24,6,6,36,5,0.1389,1,24000,12797,11203,12,2,Kredi Kartı,43,11,3,0.5513105618626616,4.4,1
3523,33,Üniversite,İngilizce,16,16,4,64,34,0.5312,0,36000,22090,13910,9,43,Kredi Kartı,4,15,2,0.7123972806021792,2.6,1
3524,31,Üniversite,Web Geliştirme,24,18,6,108,20,0.1852,2,24000,14193,9807,9,15,Kredi Kartı,2,3,8,0.8596072171834593,3.6,0
3525,25,Lise,Yapay Zeka,24,19,8,152,72,0.4737,0,24000,21598,2402,2,10,Havale,9,9,7,0.9706049970363839,3.0,0
3526,35,Üniversite,Yapay Zeka,24,23,8,184,66,0.3587,0,36000,31400,4600,9,9,Kredi Kartı,12,9,8,0.8701965361049006,2.9,0
3527,27,Çalışan,Yapay Zeka,24,3,8,24,4,0.1667,5,36000,21354,14646,3,41,Havale,3,8,6,0.9745079628122305,4.8,1
3528,37,Çalışan,Veri Bilimi,24,3,8,24,11,0.4583,0,24000,16320,7680,12,20,Kredi Kartı,55,9,7,0.7361061181122538,4.3,1
3529,23,Çalışan,Yapay Zeka,24,5,8,40,11,0.275,3,24000,13592,10408,2,24,Havale,39,11,3,0.6922587011019763,4.9,1
3530,29,Lise,Veri Bilimi,24,3,8,24,5,0.2083,5,48000,48000,0,3,34,Kredi Kartı,32,9,7,0.7347268068458207,2.9,0
3531,19,Üniversite,Yapay Zeka,24,19,8,152,31,0.2039,1,12000,140,11860,3,5,Kredi Kartı,51,14,4,0.3973102084527417,4.5,1
3532,24,Lise,Web Geliştirme,24,5,6,30,9,0.3,1,12000,5445,6555,9,45,Kredi Kartı,33,10,2,0.9376546047130667,4.9,0
3533,33,Çalışan,İngilizce,16,14,4,56,1,0.0179,1,24000,18154,5846,9,43,Kredi Kartı,35,7,5,0.5668211036262155,3.7,0
3534,20,Üniversite,İngilizce,16,5,4,20,8,0.4,1,18000,15500,2500,3,7,Kredi Kartı,52,11,4,0.5945297191462917,3.1,1
3535,30,Mezun,Yapay Zeka,24,16,8,128,38,0.2969,1,24000,23214,786,6,33,Havale,32,11,6,0.6360935754457331,3.6,0
3536,20,Mezun,İngilizce,16,12,4,48,6,0.125,0,30000,19500,10500,9,40,Kredi Kartı,59,5,5,1.0,2.8,0
3537,44,Üniversite,Yapay Zeka,24,1,8,8,0,0.0,0,12000,6029,5971,2,45,Kredi Kartı,20,10,5,0.5172783646146992,3.4,0
3538,35,Üniversite,Yapay Zeka,24,17,8,136,24,0.1765,3,36000,23155,12845,9,0,Kredi Kartı,38,10,4,0.7175193605184015,3.4,1
3539,28,Çalışan,Siber Güvenlik,24,11,8,88,23,0.2614,0,18000,16058,1942,12,2,Kredi Kartı,4,7,10,0.6897111750291515,2.2,0
3540,25,Çalışan,Siber Güvenlik,24,9,8,72,18,0.25,2,24000,11912,12088,2,37,Kredi Kartı,54,4,6,0.6237741338444925,4.2,1
3541,23,Üniversite,Siber Güvenlik,24,21,8,168,41,0.244,2,18000,11424,6576,2,26,Kredi Kartı,44,18,1,0.8528521266518946,3.0,0
3542,18,Üniversite,Veri Bilimi,24,4,8,32,11,0.3438,0,36000,20702,15298,3,12,Kredi Kartı,56,6,4,0.3938239818184697,4.4,1
3543,18,Çalışan,Siber Güvenlik,24,2,8,16,0,0.0,0,18000,17311,689,2,42,Kredi Kartı,12,10,3,0.9848640465601741,4.6,0
3544,40,Lise,Yapay Zeka,24,9,8,72,15,0.2083,1,12000,4314,7686,6,18,Havale,39,9,6,0.7101056850711406,2.1,0
3545,25,Üniversite,Web Geliştirme,24,22,6,132,36,0.2727,2,48000,908,47092,6,18,Havale,16,7,5,0.7297269235336047,4.3,1
3546,22,Lise,Siber Güvenlik,24,5,8,40,12,0.3,1,48000,29719,18281,6,5,Kredi Kartı,9,14,9,0.9710277544800179,4.3,0
3547,33,Mezun,Siber Güvenlik,24,4,8,32,12,0.375,2,18000,14491,3509,2,13,Kredi Kartı,9,6,4,0.9429596459983738,4.7,0
3548,28,Lise,Web Geliştirme,24,23,6,138,25,0.1812,2,12000,6268,5732,6,4,Kredi Kartı,1,12,2,0.5814281504046692,4.1,0
3549,22,Üniversite,Yapay Zeka,24,5,8,40,9,0.225,3,30000,5730,24270,6,42,Kredi Kartı,37,5,1,0.28325215653643504,1.7,0
3550,21,Üniversite,Veri Bilimi,24,24,8,192,17,0.0885,0,30000,24370,5630,12,44,Kredi Kartı,20,3,2,0.7093321798356781,2.7,0
3551,23,Mezun,Siber Güvenlik,24,24,8,192,56,0.2917,2,36000,19398,16602,2,44,Havale,0,9,4,0.6699380429437659,3.2,0
3552,31,Çalışan,Web Geliştirme,24,18,6,108,7,0.0648,0,18000,12714,5286,6,35,Kredi Kartı,29,17,7,0.5715612473980203,3.0,0
3553,39,Çalışan,Yapay Zeka,24,13,8,104,34,0.3269,0,18000,10374,7626,12,8,Elden,17,4,3,0.7719279612152277,2.9,0
3554,36,Çalışan,İngilizce,16,15,4,60,26,0.4333,1,30000,2920,27080,6,22,Kredi Kartı,34,16,4,0.8041213748948324,3.5,1
3555,26,Mezun,Veri Bilimi,24,5,8,40,12,0.3,2,24000,17547,6453,3,31,Havale,57,9,2,0.6431511982103655,4.2,0
3556,29,Lise,Web Geliştirme,24,24,6,144,65,0.4514,5,30000,23767,6233,2,28,Havale,52,6,8,0.7621729452594234,5.0,1
3557,28,Üniversite,Web Geliştirme,24,19,6,114,16,0.1404,1,36000,21646,14354,9,44,Kredi Kartı,38,15,6,0.9500790522497206,4.8,0
3558,31,Çalışan,Web Geliştirme,24,23,6,138,1,0.0072,1,24000,8835,15165,3,27,Kredi Kartı,47,11,6,1.0,4.3,1
3559,40,Üniversite,Siber Güvenlik,24,3,8,24,5,0.2083,0,18000,18000,0,12,39,Havale,21,5,3,0.5451715516254688,4.2,0
3560,33,Lise,İngilizce,16,15,4,60,7,0.1167,2,24000,17942,6058,9,10,Elden,2,10,2,0.9427044005317838,3.7,0
3561,18,Mezun,Veri Bilimi,24,22,8,176,23,0.1307,1,24000,7401,16599,3,18,Kredi Kartı,5,8,6,0.6307184806568668,3.7,0
3562,30,Üniversite,Yapay Zeka,24,18,8,144,0,0.0,0,24000,24000,0,6,0,Kredi Kartı,35,13,8,0.5012810355818711,3.2,0
3563,40,Üniversite,Yapay Zeka,24,6,8,48,12,0.25,2,48000,23859,24141,2,8,Kredi Kartı,15,10,11,0.8486434538011693,2.5,1
3564,38,Çalışan,İngilizce,16,6,4,24,5,0.2083,2,24000,23592,408,3,1,Kredi Kartı,2,6,3,0.5096637723207513,3.2,0
3565,38,Çalışan,Web Geliştirme,24,24,6,144,54,0.375,0,12000,9765,2235,6,3,Elden,35,8,4,0.35935718147052986,3.4,0
3566,30,Üniversite,Web Geliştirme,24,5,6,30,10,0.3333,2,24000,17730,6270,6,28,Havale,10,12,5,0.6482381037758966,4.4,0
3567,19,Çalışan,Web Geliştirme,24,1,6,6,1,0.1667,1,18000,17956,44,3,3,Kredi Kartı,55,8,6,0.5790903586256484,4.7,0
3568,21,Mezun,Web Geliştirme,24,8,6,48,18,0.375,0,12000,2330,9670,9,0,Kredi Kartı,16,8,5,0.7443296269974233,2.6,0
3569,23,Mezun,Web Geliştirme,24,1,6,6,2,0.3333,0,30000,23796,6204,3,27,Kredi Kartı,18,9,3,0.7326502889178254,3.6,0
3570,43,Lise,İngilizce,16,5,4,20,3,0.15,4,30000,16967,13033,6,17,Havale,57,8,5,0.8742040002643617,3.1,0
3571,44,Lise,Siber Güvenlik,24,6,8,48,12,0.25,4,24000,24000,0,6,45,Elden,59,9,4,0.34209957222398846,3.5,1
3572,40,Mezun,Veri Bilimi,24,20,8,160,79,0.4938,0,24000,4023,19977,3,12,Kredi Kartı,7,4,8,0.6443502699820818,1.3,0
3573,44,Çalışan,Web Geliştirme,24,14,6,84,23,0.2738,2,18000,13104,4896,12,39,Kredi Kartı,59,7,8,0.3090604829329056,1.0,1
3574,22,Mezun,Siber Güvenlik,24,11,8,88,6,0.0682,2,12000,8948,3052,6,5,Elden,13,6,5,0.7879734721823184,3.6,0
3575,42,Lise,Yapay Zeka,24,2,8,16,0,0.0,0,18000,9002,8998,6,42,Kredi Kartı,25,14,7,0.8976475483465864,4.3,0
3576,20,Lise,İngilizce,16,5,4,20,0,0.0,0,36000,21068,14932,6,38,Kredi Kartı,47,13,1,0.646347721731233,4.4,0
3577,18,Çalışan,Siber Güvenlik,24,4,8,32,0,0.0,0,30000,16029,13971,2,21,Kredi Kartı,24,8,4,0.5791257309077512,3.0,0
3578,21,Lise,Web Geliştirme,24,13,6,78,10,0.1282,0,48000,19537,28463,3,29,Kredi Kartı,50,14,3,0.45672075371446774,4.7,0
3579,42,Mezun,Web Geliştirme,24,7,6,42,8,0.1905,1,30000,12515,17485,6,26,Kredi Kartı,47,8,8,0.9808456029002496,3.8,0
3580,37,Lise,Web Geliştirme,24,6,6,36,2,0.0556,2,24000,14636,9364,12,7,Elden,56,11,4,0.8947169435963477,4.4,0
3581,19,Lise,Siber Güvenlik,24,3,8,24,2,0.0833,5,18000,14738,3262,9,42,Havale,9,9,3,0.8679280417238031,4.1,0
